id1,id2,label
CHEBI_137354,CHEBI_137368,Enantiomers
CHEBI_137406,CHEBI_137405,Enantiomers
CHEBI_137405,CHEBI_137406,Enantiomers
CHEBI_15791,CHEBI_15568,Enantiomers
CHEBI_15568,CHEBI_15791,Enantiomers
CHEBI_136593,CHEBI_136592,Enantiomers
CHEBI_136592,CHEBI_136593,Enantiomers
CHEBI_137455,CHEBI_63322,Enantiomers
CHEBI_63322,CHEBI_137455,Enantiomers
CHEBI_136669,CHEBI_136668,Enantiomers
CHEBI_136668,CHEBI_136669,Enantiomers
CHEBI_137486,CHEBI_137456,Enantiomers
CHEBI_137456,CHEBI_137486,Enantiomers
CHEBI_136670,CHEBI_57958,Enantiomers
CHEBI_16943,CHEBI_137502,Enantiomers
CHEBI_137502,CHEBI_16943,Enantiomers
CHEBI_137513,CHEBI_137507,Enantiomers
CHEBI_137507,CHEBI_137513,Enantiomers
CHEBI_137932,CHEBI_17426,Enantiomers
CHEBI_17426,CHEBI_137932,Enantiomers
CHEBI_137939,CHEBI_137938,Enantiomers
CHEBI_137938,CHEBI_137939,Enantiomers
CHEBI_137116,CHEBI_137152,Enantiomers
CHEBI_137152,CHEBI_137116,Enantiomers
CHEBI_137948,CHEBI_137945,Enantiomers
CHEBI_137945,CHEBI_137948,Enantiomers
CHEBI_137150,CHEBI_137117,Enantiomers
CHEBI_137117,CHEBI_137150,Enantiomers
CHEBI_137167,CHEBI_137166,Enantiomers
CHEBI_137166,CHEBI_137167,Enantiomers
CHEBI_138110,CHEBI_34162,Enantiomers
CHEBI_34162,CHEBI_138110,Enantiomers
CHEBI_138118,CHEBI_138119,Enantiomers
CHEBI_138119,CHEBI_138118,Enantiomers
CHEBI_138124,CHEBI_138123,Enantiomers
CHEBI_138123,CHEBI_138124,Enantiomers
CHEBI_138127,CHEBI_138128,Enantiomers
CHEBI_138128,CHEBI_138127,Enantiomers
CHEBI_138134,CHEBI_138133,Enantiomers
CHEBI_138133,CHEBI_138134,Enantiomers
CHEBI_138204,CHEBI_138205,Enantiomers
CHEBI_138205,CHEBI_138204,Enantiomers
CHEBI_138242,CHEBI_138241,Enantiomers
CHEBI_138241,CHEBI_138242,Enantiomers
CHEBI_138245,CHEBI_138246,Enantiomers
CHEBI_138246,CHEBI_138245,Enantiomers
CHEBI_138262,CHEBI_138260,Enantiomers
CHEBI_138260,CHEBI_138262,Enantiomers
CHEBI_137461,CHEBI_137460,Enantiomers
CHEBI_137460,CHEBI_137461,Enantiomers
CHEBI_138258,CHEBI_138255,Enantiomers
CHEBI_138255,CHEBI_138258,Enantiomers
CHEBI_137458,CHEBI_137459,Enantiomers
CHEBI_137459,CHEBI_137458,Enantiomers
CHEBI_138329,CHEBI_58038,Enantiomers
CHEBI_58038,CHEBI_138329,Enantiomers
CHEBI_78836,CHEBI_137567,Enantiomers
CHEBI_137567,CHEBI_78836,Enantiomers
CHEBI_138332,CHEBI_34126,Enantiomers
CHEBI_34126,CHEBI_138332,Enantiomers
CHEBI_138363,CHEBI_138362,Enantiomers
CHEBI_138362,CHEBI_138363,Enantiomers
CHEBI_138383,CHEBI_50250,Enantiomers
CHEBI_50250,CHEBI_138383,Enantiomers
CHEBI_138437,CHEBI_85635,Enantiomers
CHEBI_85635,CHEBI_138437,Enantiomers
CHEBI_138002,CHEBI_138008,Enantiomers
CHEBI_138008,CHEBI_138002,Enantiomers
CHEBI_138586,CHEBI_138585,Enantiomers
CHEBI_138585,CHEBI_138586,Enantiomers
CHEBI_138006,CHEBI_138003,Enantiomers
CHEBI_138003,CHEBI_138006,Enantiomers
CHEBI_138592,CHEBI_138591,Enantiomers
CHEBI_138591,CHEBI_138592,Enantiomers
CHEBI_138005,CHEBI_138004,Enantiomers
CHEBI_138004,CHEBI_138005,Enantiomers
CHEBI_138594,CHEBI_138593,Enantiomers
CHEBI_138593,CHEBI_138594,Enantiomers
CHEBI_138739,CHEBI_138740,Enantiomers
CHEBI_138740,CHEBI_138739,Enantiomers
CHEBI_138311,CHEBI_138310,Enantiomers
CHEBI_138310,CHEBI_138311,Enantiomers
CHEBI_139033,CHEBI_139034,Enantiomers
CHEBI_139034,CHEBI_139033,Enantiomers
CHEBI_139036,CHEBI_17165,Enantiomers
CHEBI_17165,CHEBI_139036,Enantiomers
CHEBI_139042,CHEBI_139041,Enantiomers
CHEBI_139041,CHEBI_139042,Enantiomers
CHEBI_139077,CHEBI_139078,Enantiomers
CHEBI_139078,CHEBI_139077,Enantiomers
CHEBI_139081,CHEBI_139080,Enantiomers
CHEBI_139080,CHEBI_139081,Enantiomers
CHEBI_138608,CHEBI_138588,Enantiomers
CHEBI_138588,CHEBI_138608,Enantiomers
CHEBI_139239,CHEBI_139270,Enantiomers
CHEBI_139270,CHEBI_139239,Enantiomers
CHEBI_18292,CHEBI_139300,Enantiomers
CHEBI_139300,CHEBI_18292,Enantiomers
CHEBI_139344,CHEBI_139345,Enantiomers
CHEBI_139345,CHEBI_139344,Enantiomers
CHEBI_139228,CHEBI_139156,Enantiomers
CHEBI_139156,CHEBI_139228,Enantiomers
CHEBI_139541,CHEBI_139583,Enantiomers
CHEBI_139583,CHEBI_139541,Enantiomers
CHEBI_139157,CHEBI_139230,Enantiomers
CHEBI_139230,CHEBI_139157,Enantiomers
CHEBI_139543,CHEBI_139585,Enantiomers
CHEBI_139585,CHEBI_139543,Enantiomers
CHEBI_140320,CHEBI_140321,Enantiomers
CHEBI_140321,CHEBI_140320,Enantiomers
CHEBI_140637,CHEBI_136698,Enantiomers
CHEBI_136698,CHEBI_140637,Enantiomers
CHEBI_140638,CHEBI_140636,Enantiomers
CHEBI_140636,CHEBI_140638,Enantiomers
CHEBI_141111,CHEBI_141109,Enantiomers
CHEBI_141109,CHEBI_141111,Enantiomers
CHEBI_141112,CHEBI_141108,Enantiomers
CHEBI_141108,CHEBI_141112,Enantiomers
CHEBI_21501,CHEBI_21545,Enantiomers
CHEBI_21545,CHEBI_21501,Enantiomers
CHEBI_141211,CHEBI_62638,Enantiomers
CHEBI_62638,CHEBI_141211,Enantiomers
CHEBI_141408,CHEBI_141409,Enantiomers
CHEBI_141409,CHEBI_141408,Enantiomers
CHEBI_141475,CHEBI_141476,Enantiomers
CHEBI_141476,CHEBI_141475,Enantiomers
CHEBI_141479,CHEBI_141478,Enantiomers
CHEBI_141478,CHEBI_141479,Enantiomers
CHEBI_141489,CHEBI_141488,Enantiomers
CHEBI_141488,CHEBI_141489,Enantiomers
CHEBI_141610,CHEBI_58125,Enantiomers
CHEBI_58125,CHEBI_141610,Enantiomers
CHEBI_141611,CHEBI_141609,Enantiomers
CHEBI_141609,CHEBI_141611,Enantiomers
CHEBI_142091,CHEBI_137562,Enantiomers
CHEBI_137562,CHEBI_142091,Enantiomers
CHEBI_142231,CHEBI_141996,Enantiomers
CHEBI_141996,CHEBI_142231,Enantiomers
CHEBI_142227,CHEBI_141995,Enantiomers
CHEBI_141995,CHEBI_142227,Enantiomers
CHEBI_142229,CHEBI_141994,Enantiomers
CHEBI_141994,CHEBI_142229,Enantiomers
CHEBI_142469,CHEBI_142471,Enantiomers
CHEBI_142471,CHEBI_142469,Enantiomers
CHEBI_10576,CHEBI_142493,Enantiomers
CHEBI_142493,CHEBI_10576,Enantiomers
CHEBI_9398,CHEBI_142548,Enantiomers
CHEBI_142548,CHEBI_9398,Enantiomers
CHEBI_142549,CHEBI_142544,Enantiomers
CHEBI_142544,CHEBI_142549,Enantiomers
CHEBI_9399,CHEBI_142550,Enantiomers
CHEBI_142550,CHEBI_9399,Enantiomers
CHEBI_142830,CHEBI_142771,Enantiomers
CHEBI_142771,CHEBI_142830,Enantiomers
CHEBI_70507,CHEBI_142834,Enantiomers
CHEBI_142834,CHEBI_70507,Enantiomers
CHEBI_142853,CHEBI_142852,Enantiomers
CHEBI_142852,CHEBI_142853,Enantiomers
CHEBI_142854,CHEBI_142856,Enantiomers
CHEBI_142856,CHEBI_142854,Enantiomers
CHEBI_142945,CHEBI_142946,Enantiomers
CHEBI_142946,CHEBI_142945,Enantiomers
CHEBI_143028,CHEBI_143025,Enantiomers
CHEBI_143025,CHEBI_143028,Enantiomers
CHEBI_143083,CHEBI_29737,Enantiomers
CHEBI_29737,CHEBI_143083,Enantiomers
CHEBI_143153,CHEBI_143154,Enantiomers
CHEBI_143154,CHEBI_143153,Enantiomers
CHEBI_143256,CHEBI_70467,Enantiomers
CHEBI_70467,CHEBI_143256,Enantiomers
CHEBI_143258,CHEBI_143257,Enantiomers
CHEBI_143257,CHEBI_143258,Enantiomers
CHEBI_143260,CHEBI_143259,Enantiomers
CHEBI_143259,CHEBI_143260,Enantiomers
CHEBI_143263,CHEBI_143262,Enantiomers
CHEBI_143262,CHEBI_143263,Enantiomers
CHEBI_143523,CHEBI_143524,Enantiomers
CHEBI_143524,CHEBI_143523,Enantiomers
CHEBI_75384,CHEBI_75383,Enantiomers
CHEBI_75383,CHEBI_75384,Enantiomers
CHEBI_143527,CHEBI_143564,Enantiomers
CHEBI_143564,CHEBI_143527,Enantiomers
CHEBI_143781,CHEBI_143780,Enantiomers
CHEBI_143780,CHEBI_143781,Enantiomers
CHEBI_143877,CHEBI_57877,Enantiomers
CHEBI_57877,CHEBI_143877,Enantiomers
CHEBI_143878,CHEBI_57702,Enantiomers
CHEBI_57702,CHEBI_143878,Enantiomers
CHEBI_143880,CHEBI_143879,Enantiomers
CHEBI_143879,CHEBI_143880,Enantiomers
CHEBI_143890,CHEBI_57952,Enantiomers
CHEBI_57952,CHEBI_143890,Enantiomers
CHEBI_143896,CHEBI_143895,Enantiomers
CHEBI_143895,CHEBI_143896,Enantiomers
CHEBI_143966,CHEBI_52222,Enantiomers
CHEBI_52222,CHEBI_143966,Enantiomers
CHEBI_144038,CHEBI_144031,Enantiomers
CHEBI_144031,CHEBI_144038,Enantiomers
CHEBI_39589,CHEBI_144094,Enantiomers
CHEBI_144094,CHEBI_39589,Enantiomers
CHEBI_144384,CHEBI_144379,Enantiomers
CHEBI_144379,CHEBI_144384,Enantiomers
CHEBI_21553,CHEBI_144430,Enantiomers
CHEBI_144430,CHEBI_21553,Enantiomers
CHEBI_144487,CHEBI_144481,Enantiomers
CHEBI_144481,CHEBI_144487,Enantiomers
CHEBI_144540,CHEBI_144541,Enantiomers
CHEBI_144541,CHEBI_144540,Enantiomers
CHEBI_51329,CHEBI_144552,Enantiomers
CHEBI_144552,CHEBI_51329,Enantiomers
CHEBI_144575,CHEBI_144576,Enantiomers
CHEBI_144576,CHEBI_144575,Enantiomers
CHEBI_48950,CHEBI_144635,Enantiomers
CHEBI_144635,CHEBI_48950,Enantiomers
CHEBI_144637,CHEBI_18240,Enantiomers
CHEBI_18240,CHEBI_144637,Enantiomers
CHEBI_144940,CHEBI_138619,Enantiomers
CHEBI_138619,CHEBI_144940,Enantiomers
CHEBI_145026,CHEBI_27605,Enantiomers
CHEBI_27605,CHEBI_145026,Enantiomers
CHEBI_145084,CHEBI_42790,Enantiomers
CHEBI_42790,CHEBI_145084,Enantiomers
CHEBI_91137,CHEBI_138640,Enantiomers
CHEBI_138640,CHEBI_91137,Enantiomers
CHEBI_145195,CHEBI_6941,Enantiomers
CHEBI_6941,CHEBI_145195,Enantiomers
CHEBI_144371,CHEBI_144373,Enantiomers
CHEBI_144373,CHEBI_144371,Enantiomers
CHEBI_145205,CHEBI_50579,Enantiomers
CHEBI_50579,CHEBI_145205,Enantiomers
CHEBI_145403,CHEBI_145404,Enantiomers
CHEBI_145404,CHEBI_145403,Enantiomers
CHEBI_145414,CHEBI_145413,Enantiomers
CHEBI_145413,CHEBI_145414,Enantiomers
CHEBI_145483,CHEBI_145480,Enantiomers
CHEBI_145480,CHEBI_145483,Enantiomers
CHEBI_145503,CHEBI_145502,Enantiomers
CHEBI_145502,CHEBI_145503,Enantiomers
CHEBI_145510,CHEBI_145509,Enantiomers
CHEBI_145509,CHEBI_145510,Enantiomers
CHEBI_145533,CHEBI_145534,Enantiomers
CHEBI_145534,CHEBI_145533,Enantiomers
CHEBI_145564,CHEBI_145563,Enantiomers
CHEBI_145563,CHEBI_145564,Enantiomers
CHEBI_145660,CHEBI_744019,Enantiomers
CHEBI_744019,CHEBI_145660,Enantiomers
CHEBI_145687,CHEBI_145688,Enantiomers
CHEBI_145688,CHEBI_145687,Enantiomers
CHEBI_60631,CHEBI_46415,Enantiomers
CHEBI_46415,CHEBI_60631,Enantiomers
CHEBI_6268,CHEBI_134538,Enantiomers
CHEBI_134538,CHEBI_6268,Enantiomers
CHEBI_145753,CHEBI_145758,Enantiomers
CHEBI_145758,CHEBI_145753,Enantiomers
CHEBI_145806,CHEBI_10782,Enantiomers
CHEBI_10782,CHEBI_145806,Enantiomers
CHEBI_145813,CHEBI_35491,Enantiomers
CHEBI_35491,CHEBI_145813,Enantiomers
CHEBI_145869,CHEBI_145868,Enantiomers
CHEBI_145868,CHEBI_145869,Enantiomers
CHEBI_44964,CHEBI_43422,Enantiomers
CHEBI_43422,CHEBI_44964,Enantiomers
CHEBI_4470,CHEBI_146176,Enantiomers
CHEBI_146176,CHEBI_4470,Enantiomers
CHEBI_146209,CHEBI_146208,Enantiomers
CHEBI_146208,CHEBI_146209,Enantiomers
CHEBI_146220,CHEBI_146219,Enantiomers
CHEBI_146219,CHEBI_146220,Enantiomers
CHEBI_146224,CHEBI_146225,Enantiomers
CHEBI_146225,CHEBI_146224,Enantiomers
CHEBI_146241,CHEBI_146242,Enantiomers
CHEBI_146242,CHEBI_146241,Enantiomers
CHEBI_146290,CHEBI_77913,Enantiomers
CHEBI_77913,CHEBI_146290,Enantiomers
CHEBI_146296,CHEBI_17786,Enantiomers
CHEBI_17786,CHEBI_146296,Enantiomers
CHEBI_145946,CHEBI_58270,Enantiomers
CHEBI_58270,CHEBI_145946,Enantiomers
CHEBI_147345,CHEBI_147344,Enantiomers
CHEBI_147344,CHEBI_147345,Enantiomers
CHEBI_147359,CHEBI_147360,Enantiomers
CHEBI_147360,CHEBI_147359,Enantiomers
CHEBI_147372,CHEBI_147371,Enantiomers
CHEBI_147371,CHEBI_147372,Enantiomers
CHEBI_147374,CHEBI_147373,Enantiomers
CHEBI_147373,CHEBI_147374,Enantiomers
CHEBI_147367,CHEBI_147368,Enantiomers
CHEBI_147368,CHEBI_147367,Enantiomers
CHEBI_147384,CHEBI_147385,Enantiomers
CHEBI_147385,CHEBI_147384,Enantiomers
CHEBI_147388,CHEBI_147389,Enantiomers
CHEBI_147389,CHEBI_147388,Enantiomers
CHEBI_147437,CHEBI_147436,Enantiomers
CHEBI_147436,CHEBI_147437,Enantiomers
CHEBI_149443,CHEBI_149444,Enantiomers
CHEBI_149444,CHEBI_149443,Enantiomers
CHEBI_149451,CHEBI_149461,Enantiomers
CHEBI_149461,CHEBI_149451,Enantiomers
CHEBI_149514,CHEBI_61960,Enantiomers
CHEBI_61960,CHEBI_149514,Enantiomers
CHEBI_149516,CHEBI_141793,Enantiomers
CHEBI_141793,CHEBI_149516,Enantiomers
CHEBI_149304,CHEBI_143624,Enantiomers
CHEBI_143624,CHEBI_149304,Enantiomers
CHEBI_149542,CHEBI_149539,Enantiomers
CHEBI_149539,CHEBI_149542,Enantiomers
CHEBI_149673,CHEBI_57295,Enantiomers
CHEBI_57295,CHEBI_149673,Enantiomers
CHEBI_149674,CHEBI_132296,Enantiomers
CHEBI_132296,CHEBI_149674,Enantiomers
CHEBI_149676,CHEBI_145731,Enantiomers
CHEBI_145731,CHEBI_149676,Enantiomers
CHEBI_149678,CHEBI_145808,Enantiomers
CHEBI_145808,CHEBI_149678,Enantiomers
CHEBI_149689,CHEBI_57504,Enantiomers
CHEBI_57504,CHEBI_149689,Enantiomers
CHEBI_149763,CHEBI_149762,Enantiomers
CHEBI_149762,CHEBI_149763,Enantiomers
CHEBI_149671,CHEBI_149670,Enantiomers
CHEBI_149670,CHEBI_149671,Enantiomers
CHEBI_149999,CHEBI_150001,Enantiomers
CHEBI_150001,CHEBI_149999,Enantiomers
CHEBI_150666,CHEBI_152069,Enantiomers
CHEBI_152069,CHEBI_150666,Enantiomers
CHEBI_146758,CHEBI_153065,Enantiomers
CHEBI_153065,CHEBI_146758,Enantiomers
CHEBI_152825,CHEBI_152854,Enantiomers
CHEBI_152854,CHEBI_152825,Enantiomers
CHEBI_148418,CHEBI_152858,Enantiomers
CHEBI_152858,CHEBI_148418,Enantiomers
CHEBI_155832,CHEBI_155831,Enantiomers
CHEBI_155831,CHEBI_155832,Enantiomers
CHEBI_153554,CHEBI_153617,Enantiomers
CHEBI_153617,CHEBI_153554,Enantiomers
CHEBI_153974,CHEBI_150524,Enantiomers
CHEBI_150524,CHEBI_153974,Enantiomers
CHEBI_154259,CHEBI_155672,Enantiomers
CHEBI_155672,CHEBI_154259,Enantiomers
CHEBI_83029,CHEBI_155465,Enantiomers
CHEBI_155465,CHEBI_83029,Enantiomers
CHEBI_153460,CHEBI_148580,Enantiomers
CHEBI_148580,CHEBI_153460,Enantiomers
CHEBI_72452,CHEBI_155701,Enantiomers
CHEBI_155701,CHEBI_72452,Enantiomers
CHEBI_155878,CHEBI_86061,Enantiomers
CHEBI_86061,CHEBI_155878,Enantiomers
CHEBI_156247,CHEBI_28513,Enantiomers
CHEBI_28513,CHEBI_156247,Enantiomers
CHEBI_156255,CHEBI_15414,Enantiomers
CHEBI_15414,CHEBI_156255,Enantiomers
CHEBI_156271,CHEBI_156284,Enantiomers
CHEBI_156284,CHEBI_156271,Enantiomers
CHEBI_156437,CHEBI_156436,Enantiomers
CHEBI_156436,CHEBI_156437,Enantiomers
CHEBI_34001,CHEBI_33998,Enantiomers
CHEBI_33998,CHEBI_34001,Enantiomers
CHEBI_156574,CHEBI_156573,Enantiomers
CHEBI_156573,CHEBI_156574,Enantiomers
CHEBI_156577,CHEBI_156576,Enantiomers
CHEBI_156576,CHEBI_156577,Enantiomers
CHEBI_157606,CHEBI_72758,Enantiomers
CHEBI_72758,CHEBI_157606,Enantiomers
CHEBI_157630,CHEBI_157629,Enantiomers
CHEBI_157629,CHEBI_157630,Enantiomers
CHEBI_155877,CHEBI_149545,Enantiomers
CHEBI_149545,CHEBI_155877,Enantiomers
CHEBI_147529,CHEBI_148879,Enantiomers
CHEBI_148879,CHEBI_147529,Enantiomers
CHEBI_157678,CHEBI_157679,Enantiomers
CHEBI_157679,CHEBI_157678,Enantiomers
CHEBI_17375,CHEBI_17893,Enantiomers
CHEBI_17893,CHEBI_17375,Enantiomers
CHEBI_166971,CHEBI_166970,Enantiomers
CHEBI_166970,CHEBI_166971,Enantiomers
CHEBI_167205,CHEBI_167206,Enantiomers
CHEBI_167206,CHEBI_167205,Enantiomers
CHEBI_167308,CHEBI_136003,Enantiomers
CHEBI_136003,CHEBI_167308,Enantiomers
CHEBI_167491,CHEBI_167490,Enantiomers
CHEBI_167490,CHEBI_167491,Enantiomers
CHEBI_167516,CHEBI_167515,Enantiomers
CHEBI_167515,CHEBI_167516,Enantiomers
CHEBI_167646,CHEBI_167647,Enantiomers
CHEBI_167647,CHEBI_167646,Enantiomers
CHEBI_167676,CHEBI_167675,Enantiomers
CHEBI_167675,CHEBI_167676,Enantiomers
CHEBI_167883,CHEBI_167882,Enantiomers
CHEBI_167882,CHEBI_167883,Enantiomers
CHEBI_167910,CHEBI_167901,Enantiomers
CHEBI_167901,CHEBI_167910,Enantiomers
CHEBI_169979,CHEBI_15406,Enantiomers
CHEBI_15406,CHEBI_169979,Enantiomers
CHEBI_59959,CHEBI_59958,Enantiomers
CHEBI_59958,CHEBI_59959,Enantiomers
CHEBI_176337,CHEBI_176336,Enantiomers
CHEBI_176336,CHEBI_176337,Enantiomers
CHEBI_176527,CHEBI_60997,Enantiomers
CHEBI_60997,CHEBI_176527,Enantiomers
CHEBI_176632,CHEBI_176631,Enantiomers
CHEBI_176631,CHEBI_176632,Enantiomers
CHEBI_138641,CHEBI_138601,Enantiomers
CHEBI_138601,CHEBI_138641,Enantiomers
CHEBI_177081,CHEBI_177089,Enantiomers
CHEBI_177089,CHEBI_177081,Enantiomers
CHEBI_177090,CHEBI_177084,Enantiomers
CHEBI_177084,CHEBI_177090,Enantiomers
CHEBI_177086,CHEBI_177085,Enantiomers
CHEBI_177085,CHEBI_177086,Enantiomers
CHEBI_144571,CHEBI_42600,Enantiomers
CHEBI_42600,CHEBI_144571,Enantiomers
CHEBI_178009,CHEBI_178110,Enantiomers
CHEBI_178110,CHEBI_178009,Enantiomers
CHEBI_180649,CHEBI_180648,Enantiomers
CHEBI_180648,CHEBI_180649,Enantiomers
CHEBI_135777,CHEBI_180904,Enantiomers
CHEBI_180904,CHEBI_135777,Enantiomers
CHEBI_80751,CHEBI_183228,Enantiomers
CHEBI_183228,CHEBI_80751,Enantiomers
CHEBI_183806,CHEBI_81467,Enantiomers
CHEBI_81467,CHEBI_183806,Enantiomers
CHEBI_184119,CHEBI_156223,Enantiomers
CHEBI_156223,CHEBI_184119,Enantiomers
CHEBI_188358,CHEBI_58692,Enantiomers
CHEBI_58692,CHEBI_188358,Enantiomers
CHEBI_188986,CHEBI_151298,Enantiomers
CHEBI_151298,CHEBI_188986,Enantiomers
CHEBI_149543,CHEBI_28385,Enantiomers
CHEBI_28385,CHEBI_149543,Enantiomers
CHEBI_148061,CHEBI_152558,Enantiomers
CHEBI_152558,CHEBI_148061,Enantiomers
CHEBI_28313,CHEBI_37,Enantiomers
CHEBI_37,CHEBI_28313,Enantiomers
CHEBI_189871,CHEBI_189872,Enantiomers
CHEBI_189872,CHEBI_189871,Enantiomers
CHEBI_190007,CHEBI_190006,Enantiomers
CHEBI_190006,CHEBI_190007,Enantiomers
CHEBI_167210,CHEBI_80056,Enantiomers
CHEBI_80056,CHEBI_167210,Enantiomers
CHEBI_191215,CHEBI_191216,Enantiomers
CHEBI_191216,CHEBI_191215,Enantiomers
CHEBI_191401,CHEBI_191400,Enantiomers
CHEBI_191400,CHEBI_191401,Enantiomers
CHEBI_192262,CHEBI_192261,Enantiomers
CHEBI_192261,CHEBI_192262,Enantiomers
CHEBI_192361,CHEBI_192360,Enantiomers
CHEBI_192360,CHEBI_192361,Enantiomers
CHEBI_192378,CHEBI_49336,Enantiomers
CHEBI_49336,CHEBI_192378,Enantiomers
CHEBI_192481,CHEBI_192480,Enantiomers
CHEBI_192480,CHEBI_192481,Enantiomers
CHEBI_192698,CHEBI_134311,Enantiomers
CHEBI_134311,CHEBI_192698,Enantiomers
CHEBI_192823,CHEBI_192821,Enantiomers
CHEBI_192821,CHEBI_192823,Enantiomers
CHEBI_193073,CHEBI_82799,Enantiomers
CHEBI_82799,CHEBI_193073,Enantiomers
CHEBI_193120,CHEBI_193119,Enantiomers
CHEBI_193119,CHEBI_193120,Enantiomers
CHEBI_193118,CHEBI_193116,Enantiomers
CHEBI_193116,CHEBI_193118,Enantiomers
CHEBI_193570,CHEBI_57450,Enantiomers
CHEBI_57450,CHEBI_193570,Enantiomers
CHEBI_193571,CHEBI_57463,Enantiomers
CHEBI_57463,CHEBI_193571,Enantiomers
CHEBI_63598,CHEBI_46577,Enantiomers
CHEBI_46577,CHEBI_63598,Enantiomers
CHEBI_194195,CHEBI_194194,Enantiomers
CHEBI_194194,CHEBI_194195,Enantiomers
CHEBI_88801,CHEBI_113,Enantiomers
CHEBI_113,CHEBI_88801,Enantiomers
CHEBI_189082,CHEBI_28381,Enantiomers
CHEBI_28381,CHEBI_189082,Enantiomers
CHEBI_194352,CHEBI_194351,Enantiomers
CHEBI_194351,CHEBI_194352,Enantiomers
CHEBI_194428,CHEBI_67849,Enantiomers
CHEBI_67849,CHEBI_194428,Enantiomers
CHEBI_195223,CHEBI_195225,Enantiomers
CHEBI_195225,CHEBI_195223,Enantiomers
CHEBI_195260,CHEBI_44337,Enantiomers
CHEBI_44337,CHEBI_195260,Enantiomers
CHEBI_195274,CHEBI_16953,Enantiomers
CHEBI_16953,CHEBI_195274,Enantiomers
CHEBI_62413,CHEBI_141212,Enantiomers
CHEBI_141212,CHEBI_62413,Enantiomers
CHEBI_136735,CHEBI_195379,Enantiomers
CHEBI_195379,CHEBI_136735,Enantiomers
CHEBI_195478,CHEBI_78502,Enantiomers
CHEBI_78502,CHEBI_195478,Enantiomers
CHEBI_197389,CHEBI_176590,Enantiomers
CHEBI_176590,CHEBI_197389,Enantiomers
CHEBI_228163,CHEBI_228162,Enantiomers
CHEBI_228162,CHEBI_228163,Enantiomers
CHEBI_228211,CHEBI_228219,Enantiomers
CHEBI_228219,CHEBI_228211,Enantiomers
CHEBI_44916,CHEBI_228220,Enantiomers
CHEBI_228220,CHEBI_44916,Enantiomers
CHEBI_228221,CHEBI_39685,Enantiomers
CHEBI_39685,CHEBI_228221,Enantiomers
CHEBI_228255,CHEBI_35146,Enantiomers
CHEBI_35146,CHEBI_228255,Enantiomers
CHEBI_228257,CHEBI_228256,Enantiomers
CHEBI_228256,CHEBI_228257,Enantiomers
CHEBI_228262,CHEBI_209277,Enantiomers
CHEBI_209277,CHEBI_228262,Enantiomers
CHEBI_229506,CHEBI_229505,Enantiomers
CHEBI_229505,CHEBI_229506,Enantiomers
CHEBI_188982,CHEBI_229525,Enantiomers
CHEBI_229525,CHEBI_188982,Enantiomers
CHEBI_44170,CHEBI_183401,Enantiomers
CHEBI_183401,CHEBI_44170,Enantiomers
CHEBI_142858,CHEBI_142859,Enantiomers
CHEBI_142859,CHEBI_142858,Enantiomers
CHEBI_229701,CHEBI_57906,Enantiomers
CHEBI_57906,CHEBI_229701,Enantiomers
CHEBI_230480,CHEBI_28322,Enantiomers
CHEBI_28322,CHEBI_230480,Enantiomers
CHEBI_231426,CHEBI_231424,Enantiomers
CHEBI_231424,CHEBI_231426,Enantiomers
CHEBI_17167,CHEBI_18041,Enantiomers
CHEBI_18041,CHEBI_17167,Enantiomers
CHEBI_231528,CHEBI_70980,Enantiomers
CHEBI_70980,CHEBI_231528,Enantiomers
CHEBI_231714,CHEBI_231713,Enantiomers
CHEBI_231713,CHEBI_231714,Enantiomers
CHEBI_231836,CHEBI_7265,Enantiomers
CHEBI_7265,CHEBI_231836,Enantiomers
CHEBI_231885,CHEBI_231527,Enantiomers
CHEBI_231527,CHEBI_231885,Enantiomers
CHEBI_231950,CHEBI_231949,Enantiomers
CHEBI_231949,CHEBI_231950,Enantiomers
CHEBI_177024,CHEBI_231969,Enantiomers
CHEBI_231969,CHEBI_177024,Enantiomers
CHEBI_231977,CHEBI_230523,Enantiomers
CHEBI_230523,CHEBI_231977,Enantiomers
CHEBI_232288,CHEBI_76864,Enantiomers
CHEBI_76864,CHEBI_232288,Enantiomers
CHEBI_232361,CHEBI_11684,Enantiomers
CHEBI_11684,CHEBI_232361,Enantiomers
CHEBI_232459,CHEBI_232353,Enantiomers
CHEBI_232353,CHEBI_232459,Enantiomers
CHEBI_232532,CHEBI_76557,Enantiomers
CHEBI_76557,CHEBI_232532,Enantiomers
CHEBI_47118,CHEBI_233008,Enantiomers
CHEBI_233008,CHEBI_47118,Enantiomers
CHEBI_233540,CHEBI_176864,Enantiomers
CHEBI_176864,CHEBI_233540,Enantiomers
CHEBI_233608,CHEBI_233607,Enantiomers
CHEBI_233607,CHEBI_233608,Enantiomers
CHEBI_233610,CHEBI_233609,Enantiomers
CHEBI_233609,CHEBI_233610,Enantiomers
CHEBI_233612,CHEBI_233613,Enantiomers
CHEBI_233613,CHEBI_233612,Enantiomers
CHEBI_233695,CHEBI_176808,Enantiomers
CHEBI_176808,CHEBI_233695,Enantiomers
CHEBI_233134,CHEBI_233952,Enantiomers
CHEBI_233952,CHEBI_233134,Enantiomers
CHEBI_233954,CHEBI_233133,Enantiomers
CHEBI_233133,CHEBI_233954,Enantiomers
CHEBI_233959,CHEBI_233960,Enantiomers
