id1,id2,label
CHEBI_100164,CHEBI_101872,Diastereomers
CHEBI_218333,CHEBI_201103,Diastereomers
CHEBI_98491,CHEBI_102738,Diastereomers
CHEBI_218699,CHEBI_218690,Diastereomers
CHEBI_127859,CHEBI_130480,Diastereomers
CHEBI_199880,CHEBI_201076,Diastereomers
CHEBI_219093,CHEBI_200750,Diastereomers
CHEBI_69331,CHEBI_69330,Diastereomers
CHEBI_217999,CHEBI_217993,Diastereomers
CHEBI_222744,CHEBI_222747,Diastereomers
CHEBI_224451,CHEBI_212931,Diastereomers
CHEBI_174600,CHEBI_192655,Diastereomers
CHEBI_224803,CHEBI_224813,Diastereomers
CHEBI_219258,CHEBI_219263,Diastereomers
CHEBI_142957,CHEBI_142956,Diastereomers
CHEBI_4745,CHEBI_8644,Diastereomers
CHEBI_216928,CHEBI_216921,Diastereomers
CHEBI_208322,CHEBI_207132,Diastereomers
CHEBI_184592,CHEBI_165305,Diastereomers
CHEBI_118447,CHEBI_118262,Diastereomers
CHEBI_67571,CHEBI_67573,Diastereomers
CHEBI_208264,CHEBI_201854,Diastereomers
CHEBI_123611,CHEBI_123549,Diastereomers
CHEBI_199708,CHEBI_199402,Diastereomers
CHEBI_185262,CHEBI_175712,Diastereomers
CHEBI_210363,CHEBI_210357,Diastereomers
CHEBI_97878,CHEBI_101093,Diastereomers
CHEBI_169402,CHEBI_186427,Diastereomers
CHEBI_202234,CHEBI_198681,Diastereomers
CHEBI_67404,CHEBI_67405,Diastereomers
CHEBI_213397,CHEBI_213391,Diastereomers
CHEBI_205357,CHEBI_225779,Diastereomers
CHEBI_99002,CHEBI_97737,Diastereomers
CHEBI_165322,CHEBI_229535,Diastereomers
CHEBI_131022,CHEBI_127276,Diastereomers
CHEBI_217515,CHEBI_225665,Diastereomers
CHEBI_79409,CHEBI_79578,Diastereomers
CHEBI_177462,CHEBI_190002,Diastereomers
CHEBI_35865,CHEBI_35866,Diastereomers
CHEBI_222578,CHEBI_211236,Diastereomers
CHEBI_102492,CHEBI_101560,Diastereomers
CHEBI_199465,CHEBI_198581,Diastereomers
CHEBI_126810,CHEBI_130985,Diastereomers
CHEBI_233817,CHEBI_68828,Diastereomers
CHEBI_200869,CHEBI_224284,Diastereomers
CHEBI_87,CHEBI_38971,Diastereomers
CHEBI_127182,CHEBI_129200,Diastereomers
CHEBI_58399,CHEBI_58408,Diastereomers
CHEBI_209100,CHEBI_209106,Diastereomers
CHEBI_127634,CHEBI_129878,Diastereomers
CHEBI_226209,CHEBI_212052,Diastereomers
CHEBI_213199,CHEBI_204671,Diastereomers
CHEBI_209728,CHEBI_209734,Diastereomers
CHEBI_95388,CHEBI_98361,Diastereomers
CHEBI_126917,CHEBI_128944,Diastereomers
CHEBI_46902,CHEBI_46898,Diastereomers
CHEBI_9112,CHEBI_34975,Diastereomers
CHEBI_62513,CHEBI_62514,Diastereomers
CHEBI_137491,CHEBI_28835,Diastereomers
CHEBI_232639,CHEBI_197415,Diastereomers
CHEBI_204173,CHEBI_215350,Diastereomers
CHEBI_185742,CHEBI_186369,Diastereomers
CHEBI_127535,CHEBI_125727,Diastereomers
CHEBI_223253,CHEBI_223246,Diastereomers
CHEBI_233662,CHEBI_233663,Diastereomers
CHEBI_204702,CHEBI_219465,Diastereomers
CHEBI_185026,CHEBI_183592,Diastereomers
CHEBI_118267,CHEBI_118263,Diastereomers
CHEBI_130033,CHEBI_126630,Diastereomers
CHEBI_68417,CHEBI_68423,Diastereomers
CHEBI_226113,CHEBI_216202,Diastereomers
CHEBI_101760,CHEBI_99363,Diastereomers
CHEBI_204024,CHEBI_219842,Diastereomers
CHEBI_224400,CHEBI_219522,Diastereomers
CHEBI_224183,CHEBI_224173,Diastereomers
CHEBI_102264,CHEBI_100096,Diastereomers
CHEBI_122477,CHEBI_122238,Diastereomers
CHEBI_120259,CHEBI_120157,Diastereomers
CHEBI_130807,CHEBI_126099,Diastereomers
CHEBI_127456,CHEBI_130528,Diastereomers
CHEBI_200981,CHEBI_216146,Diastereomers
CHEBI_207843,CHEBI_201964,Diastereomers
CHEBI_209814,CHEBI_209808,Diastereomers
CHEBI_126122,CHEBI_128886,Diastereomers
CHEBI_216135,CHEBI_216128,Diastereomers
CHEBI_220295,CHEBI_198733,Diastereomers
CHEBI_213638,CHEBI_213891,Diastereomers
CHEBI_224645,CHEBI_224682,Diastereomers
CHEBI_227209,CHEBI_198701,Diastereomers
CHEBI_227648,CHEBI_227652,Diastereomers
CHEBI_187228,CHEBI_186992,Diastereomers
CHEBI_70068,CHEBI_70067,Diastereomers
CHEBI_201837,CHEBI_210516,Diastereomers
CHEBI_128048,CHEBI_127956,Diastereomers
CHEBI_126876,CHEBI_127463,Diastereomers
CHEBI_87605,CHEBI_87626,Diastereomers
CHEBI_95363,CHEBI_102410,Diastereomers
CHEBI_168147,CHEBI_185504,Diastereomers
CHEBI_48336,CHEBI_48344,Diastereomers
CHEBI_165401,CHEBI_180096,Diastereomers
CHEBI_225633,CHEBI_203202,Diastereomers
CHEBI_182076,CHEBI_182835,Diastereomers
CHEBI_194425,CHEBI_194426,Diastereomers
CHEBI_207369,CHEBI_223357,Diastereomers
CHEBI_181929,CHEBI_181930,Diastereomers
CHEBI_211749,CHEBI_201936,Diastereomers
CHEBI_83383,CHEBI_83384,Diastereomers
CHEBI_130233,CHEBI_126673,Diastereomers
CHEBI_42355,CHEBI_145339,Diastereomers
CHEBI_229343,CHEBI_229292,Diastereomers
CHEBI_100613,CHEBI_98482,Diastereomers
CHEBI_224652,CHEBI_227995,Diastereomers
CHEBI_219596,CHEBI_224116,Diastereomers
CHEBI_31024,CHEBI_31023,Diastereomers
CHEBI_210219,CHEBI_203621,Diastereomers
CHEBI_148987,CHEBI_148404,Diastereomers
CHEBI_39160,CHEBI_39147,Diastereomers
CHEBI_69698,CHEBI_69699,Diastereomers
CHEBI_193569,CHEBI_58724,Diastereomers
CHEBI_130080,CHEBI_127903,Diastereomers
CHEBI_76952,CHEBI_76943,Diastereomers
CHEBI_59231,CHEBI_59232,Diastereomers
CHEBI_223488,CHEBI_204338,Diastereomers
CHEBI_6498,CHEBI_72789,Diastereomers
CHEBI_70556,CHEBI_70557,Diastereomers
CHEBI_118024,CHEBI_118026,Diastereomers
CHEBI_129359,CHEBI_131125,Diastereomers
CHEBI_142075,CHEBI_141897,Diastereomers
CHEBI_225036,CHEBI_223588,Diastereomers
CHEBI_202667,CHEBI_217074,Diastereomers
CHEBI_128969,CHEBI_128818,Diastereomers
CHEBI_182420,CHEBI_182419,Diastereomers
CHEBI_223783,CHEBI_223738,Diastereomers
CHEBI_18513,CHEBI_18511,Diastereomers
CHEBI_218708,CHEBI_207928,Diastereomers
CHEBI_209355,CHEBI_209350,Diastereomers
CHEBI_212749,CHEBI_212755,Diastereomers
CHEBI_98870,CHEBI_102140,Diastereomers
CHEBI_17576,CHEBI_10696,Diastereomers
CHEBI_228997,CHEBI_168725,Diastereomers
CHEBI_17831,CHEBI_17174,Diastereomers
CHEBI_168602,CHEBI_186795,Diastereomers
CHEBI_73239,CHEBI_74113,Diastereomers
CHEBI_196612,CHEBI_166700,Diastereomers
CHEBI_201178,CHEBI_203901,Diastereomers
CHEBI_78346,CHEBI_85971,Diastereomers
CHEBI_83017,CHEBI_82992,Diastereomers
CHEBI_199367,CHEBI_210324,Diastereomers
CHEBI_195926,CHEBI_191878,Diastereomers
CHEBI_192692,CHEBI_192691,Diastereomers
CHEBI_195340,CHEBI_195341,Diastereomers
CHEBI_101198,CHEBI_103000,Diastereomers
CHEBI_219225,CHEBI_219231,Diastereomers
CHEBI_210684,CHEBI_210676,Diastereomers
CHEBI_186138,CHEBI_185828,Diastereomers
CHEBI_213491,CHEBI_227659,Diastereomers
CHEBI_133768,CHEBI_133769,Diastereomers
CHEBI_217471,CHEBI_217467,Diastereomers
CHEBI_133052,CHEBI_133049,Diastereomers
CHEBI_127449,CHEBI_126512,Diastereomers
CHEBI_212608,CHEBI_199792,Diastereomers
CHEBI_214657,CHEBI_214651,Diastereomers
CHEBI_69189,CHEBI_69190,Diastereomers
CHEBI_213390,CHEBI_198501,Diastereomers
CHEBI_68418,CHEBI_68419,Diastereomers
CHEBI_206067,CHEBI_212153,Diastereomers
CHEBI_128403,CHEBI_131321,Diastereomers
CHEBI_213581,CHEBI_217459,Diastereomers
CHEBI_220315,CHEBI_220309,Diastereomers
CHEBI_99159,CHEBI_98316,Diastereomers
CHEBI_35669,CHEBI_43812,Diastereomers
CHEBI_51868,CHEBI_51866,Diastereomers
CHEBI_126754,CHEBI_127913,Diastereomers
CHEBI_221267,CHEBI_220012,Diastereomers
CHEBI_6332,CHEBI_136293,Diastereomers
CHEBI_131077,CHEBI_127388,Diastereomers
CHEBI_206638,CHEBI_208480,Diastereomers
CHEBI_174257,CHEBI_187264,Diastereomers
CHEBI_218292,CHEBI_218301,Diastereomers
CHEBI_222277,CHEBI_220907,Diastereomers
CHEBI_208099,CHEBI_208104,Diastereomers
CHEBI_218130,CHEBI_203742,Diastereomers
CHEBI_68030,CHEBI_68029,Diastereomers
CHEBI_180231,CHEBI_180238,Diastereomers
CHEBI_178054,CHEBI_178055,Diastereomers
CHEBI_170862,CHEBI_194164,Diastereomers
CHEBI_220017,CHEBI_221022,Diastereomers
CHEBI_126680,CHEBI_130708,Diastereomers
CHEBI_214309,CHEBI_225892,Diastereomers
CHEBI_118850,CHEBI_119144,Diastereomers
CHEBI_15708,CHEBI_16383,Diastereomers
CHEBI_23614,CHEBI_137662,Diastereomers
CHEBI_218099,CHEBI_218093,Diastereomers
CHEBI_223268,CHEBI_225003,Diastereomers
CHEBI_141808,CHEBI_143196,Diastereomers
CHEBI_198704,CHEBI_207000,Diastereomers
CHEBI_118903,CHEBI_119095,Diastereomers
CHEBI_222508,CHEBI_222514,Diastereomers
CHEBI_226746,CHEBI_207146,Diastereomers
CHEBI_127480,CHEBI_126706,Diastereomers
CHEBI_218679,CHEBI_218673,Diastereomers
CHEBI_189405,CHEBI_189407,Diastereomers
CHEBI_211428,CHEBI_211502,Diastereomers
CHEBI_212003,CHEBI_211996,Diastereomers
CHEBI_204460,CHEBI_208100,Diastereomers
CHEBI_118932,CHEBI_118859,Diastereomers
CHEBI_68737,CHEBI_68736,Diastereomers
CHEBI_126183,CHEBI_126969,Diastereomers
CHEBI_118712,CHEBI_118767,Diastereomers
CHEBI_188363,CHEBI_188362,Diastereomers
CHEBI_197222,CHEBI_197167,Diastereomers
CHEBI_196596,CHEBI_196606,Diastereomers
CHEBI_202233,CHEBI_199621,Diastereomers
CHEBI_208746,CHEBI_205230,Diastereomers
CHEBI_68780,CHEBI_68719,Diastereomers
CHEBI_226495,CHEBI_226490,Diastereomers
CHEBI_223831,CHEBI_223826,Diastereomers
CHEBI_219816,CHEBI_205475,Diastereomers
CHEBI_228106,CHEBI_228112,Diastereomers
CHEBI_83590,CHEBI_83591,Diastereomers
CHEBI_120122,CHEBI_120094,Diastereomers
CHEBI_126078,CHEBI_127754,Diastereomers
CHEBI_212650,CHEBI_198974,Diastereomers
CHEBI_198540,CHEBI_202544,Diastereomers
CHEBI_62044,CHEBI_62045,Diastereomers
CHEBI_215379,CHEBI_204115,Diastereomers
CHEBI_220574,CHEBI_225324,Diastereomers
CHEBI_169982,CHEBI_169980,Diastereomers
CHEBI_68868,CHEBI_68869,Diastereomers
CHEBI_220388,CHEBI_207750,Diastereomers
CHEBI_206730,CHEBI_199920,Diastereomers
CHEBI_129505,CHEBI_126934,Diastereomers
CHEBI_68015,CHEBI_68014,Diastereomers
CHEBI_95394,CHEBI_99807,Diastereomers
CHEBI_214422,CHEBI_214428,Diastereomers
CHEBI_227044,CHEBI_227049,Diastereomers
CHEBI_223366,CHEBI_223361,Diastereomers
CHEBI_67183,CHEBI_67185,Diastereomers
CHEBI_212143,CHEBI_212137,Diastereomers
CHEBI_222546,CHEBI_222539,Diastereomers
CHEBI_207527,CHEBI_207521,Diastereomers
CHEBI_195800,CHEBI_195799,Diastereomers
CHEBI_149446,CHEBI_149442,Diastereomers
CHEBI_217523,CHEBI_217529,Diastereomers
CHEBI_156661,CHEBI_150651,Diastereomers
CHEBI_62883,CHEBI_62882,Diastereomers
CHEBI_198244,CHEBI_203989,Diastereomers
CHEBI_219171,CHEBI_219177,Diastereomers
CHEBI_224437,CHEBI_223847,Diastereomers
CHEBI_214964,CHEBI_214970,Diastereomers
CHEBI_202790,CHEBI_207143,Diastereomers
CHEBI_50543,CHEBI_50545,Diastereomers
CHEBI_68119,CHEBI_68120,Diastereomers
CHEBI_185037,CHEBI_186684,Diastereomers
CHEBI_188201,CHEBI_195654,Diastereomers
CHEBI_224624,CHEBI_206873,Diastereomers
CHEBI_205155,CHEBI_213088,Diastereomers
CHEBI_222376,CHEBI_222383,Diastereomers
CHEBI_224702,CHEBI_224706,Diastereomers
CHEBI_199999,CHEBI_205294,Diastereomers
CHEBI_212128,CHEBI_207586,Diastereomers
CHEBI_192967,CHEBI_192811,Diastereomers
CHEBI_67615,CHEBI_67616,Diastereomers
CHEBI_90255,CHEBI_90253,Diastereomers
CHEBI_216489,CHEBI_202772,Diastereomers
CHEBI_197980,CHEBI_200616,Diastereomers
CHEBI_64280,CHEBI_87574,Diastereomers
CHEBI_224102,CHEBI_224096,Diastereomers
CHEBI_231438,CHEBI_231437,Diastereomers
CHEBI_75877,CHEBI_76057,Diastereomers
CHEBI_126501,CHEBI_130671,Diastereomers
CHEBI_126424,CHEBI_129802,Diastereomers
CHEBI_211544,CHEBI_200599,Diastereomers
CHEBI_75743,CHEBI_75741,Diastereomers
CHEBI_66676,CHEBI_66677,Diastereomers
CHEBI_197672,CHEBI_211108,Diastereomers
CHEBI_198092,CHEBI_200446,Diastereomers
CHEBI_209999,CHEBI_219980,Diastereomers
CHEBI_199873,CHEBI_209968,Diastereomers
CHEBI_192997,CHEBI_192998,Diastereomers
CHEBI_127389,CHEBI_129857,Diastereomers
CHEBI_229742,CHEBI_229741,Diastereomers
CHEBI_199970,CHEBI_216296,Diastereomers
CHEBI_117941,CHEBI_118046,Diastereomers
CHEBI_77031,CHEBI_232288,Diastereomers
CHEBI_172329,CHEBI_180018,Diastereomers
CHEBI_81442,CHEBI_81285,Diastereomers
CHEBI_217058,CHEBI_217053,Diastereomers
CHEBI_23926,CHEBI_23757,Diastereomers
CHEBI_199496,CHEBI_207915,Diastereomers
CHEBI_203020,CHEBI_200052,Diastereomers
CHEBI_205799,CHEBI_218204,Diastereomers
CHEBI_224112,CHEBI_224119,Diastereomers
CHEBI_197572,CHEBI_207576,Diastereomers
CHEBI_68412,CHEBI_68413,Diastereomers
CHEBI_206726,CHEBI_206738,Diastereomers
CHEBI_211257,CHEBI_209473,Diastereomers
CHEBI_221090,CHEBI_210209,Diastereomers
CHEBI_65396,CHEBI_65397,Diastereomers
CHEBI_3472,CHEBI_802,Diastereomers
CHEBI_130302,CHEBI_126083,Diastereomers
CHEBI_227200,CHEBI_227204,Diastereomers
CHEBI_202919,CHEBI_222736,Diastereomers
CHEBI_130285,CHEBI_129141,Diastereomers
CHEBI_215576,CHEBI_212760,Diastereomers
CHEBI_126586,CHEBI_130699,Diastereomers
CHEBI_225940,CHEBI_225935,Diastereomers
CHEBI_206319,CHEBI_208498,Diastereomers
CHEBI_128891,CHEBI_128570,Diastereomers
CHEBI_178707,CHEBI_166725,Diastereomers
CHEBI_218007,CHEBI_218003,Diastereomers
CHEBI_128933,CHEBI_128384,Diastereomers
CHEBI_128542,CHEBI_129631,Diastereomers
CHEBI_20654,CHEBI_20672,Diastereomers
CHEBI_209275,CHEBI_209269,Diastereomers
CHEBI_216756,CHEBI_227467,Diastereomers
CHEBI_225240,CHEBI_225234,Diastereomers
CHEBI_200375,CHEBI_207851,Diastereomers
CHEBI_198423,CHEBI_215368,Diastereomers
CHEBI_173066,CHEBI_173067,Diastereomers
CHEBI_195223,CHEBI_195225,Diastereomers
CHEBI_88380,CHEBI_89721,Diastereomers
CHEBI_204203,CHEBI_201747,Diastereomers
CHEBI_223017,CHEBI_223011,Diastereomers
CHEBI_173051,CHEBI_166769,Diastereomers
CHEBI_219514,CHEBI_210865,Diastereomers
CHEBI_99798,CHEBI_102174,Diastereomers
CHEBI_68913,CHEBI_68912,Diastereomers
CHEBI_223730,CHEBI_200354,Diastereomers
CHEBI_208177,CHEBI_208172,Diastereomers
CHEBI_81092,CHEBI_6700,Diastereomers
CHEBI_59361,CHEBI_519990,Diastereomers
CHEBI_217766,CHEBI_217772,Diastereomers
CHEBI_126160,CHEBI_130421,Diastereomers
CHEBI_225216,CHEBI_223341,Diastereomers
CHEBI_218013,CHEBI_218020,Diastereomers
CHEBI_194138,CHEBI_194139,Diastereomers
CHEBI_130097,CHEBI_131021,Diastereomers
CHEBI_211507,CHEBI_200527,Diastereomers
CHEBI_204768,CHEBI_204652,Diastereomers
CHEBI_206266,CHEBI_217976,Diastereomers
CHEBI_85162,CHEBI_20805,Diastereomers
CHEBI_23051,CHEBI_233658,Diastereomers
CHEBI_101667,CHEBI_103227,Diastereomers
CHEBI_202085,CHEBI_218061,Diastereomers
CHEBI_217713,CHEBI_217707,Diastereomers
CHEBI_88833,CHEBI_88591,Diastereomers
CHEBI_208309,CHEBI_208304,Diastereomers
CHEBI_202990,CHEBI_217945,Diastereomers
CHEBI_142534,CHEBI_142535,Diastereomers
CHEBI_141005,CHEBI_136586,Diastereomers
CHEBI_200006,CHEBI_204264,Diastereomers
CHEBI_87628,CHEBI_776,Diastereomers
CHEBI_57579,CHEBI_134284,Diastereomers
CHEBI_179501,CHEBI_179500,Diastereomers
CHEBI_224180,CHEBI_202260,Diastereomers
CHEBI_133755,CHEBI_133754,Diastereomers
CHEBI_130555,CHEBI_126594,Diastereomers
CHEBI_156173,CHEBI_190371,Diastereomers
CHEBI_126625,CHEBI_129662,Diastereomers
CHEBI_200892,CHEBI_223021,Diastereomers
CHEBI_128750,CHEBI_127761,Diastereomers
CHEBI_79701,CHEBI_79417,Diastereomers
CHEBI_209537,CHEBI_209531,Diastereomers
CHEBI_102215,CHEBI_101313,Diastereomers
CHEBI_200916,CHEBI_199930,Diastereomers
CHEBI_69273,CHEBI_69274,Diastereomers
CHEBI_127233,CHEBI_126940,Diastereomers
CHEBI_222566,CHEBI_222558,Diastereomers
CHEBI_219214,CHEBI_219219,Diastereomers
CHEBI_177643,CHEBI_183891,Diastereomers
CHEBI_214727,CHEBI_214732,Diastereomers
CHEBI_68387,CHEBI_68386,Diastereomers
CHEBI_194477,CHEBI_34353,Diastereomers
CHEBI_191795,CHEBI_191798,Diastereomers
CHEBI_96162,CHEBI_96614,Diastereomers
CHEBI_38235,CHEBI_38241,Diastereomers
CHEBI_223865,CHEBI_223869,Diastereomers
CHEBI_211197,CHEBI_208028,Diastereomers
CHEBI_178703,CHEBI_173216,Diastereomers
CHEBI_203490,CHEBI_219697,Diastereomers
CHEBI_225800,CHEBI_225795,Diastereomers
CHEBI_180233,CHEBI_180228,Diastereomers
CHEBI_127639,CHEBI_124945,Diastereomers
CHEBI_201299,CHEBI_198375,Diastereomers
CHEBI_219338,CHEBI_219313,Diastereomers
CHEBI_224951,CHEBI_224947,Diastereomers
CHEBI_98938,CHEBI_97675,Diastereomers
CHEBI_17573,CHEBI_57729,Diastereomers
CHEBI_73249,CHEBI_73247,Diastereomers
CHEBI_118333,CHEBI_118511,Diastereomers
CHEBI_716,CHEBI_2327,Diastereomers
CHEBI_66450,CHEBI_66449,Diastereomers
CHEBI_210149,CHEBI_210154,Diastereomers
CHEBI_78400,CHEBI_78399,Diastereomers
CHEBI_211515,CHEBI_211509,Diastereomers
CHEBI_129815,CHEBI_127003,Diastereomers
CHEBI_69197,CHEBI_69198,Diastereomers
CHEBI_227193,CHEBI_227189,Diastereomers
CHEBI_167912,CHEBI_167907,Diastereomers
CHEBI_215528,CHEBI_208828,Diastereomers
CHEBI_127069,CHEBI_129913,Diastereomers
CHEBI_172544,CHEBI_175042,Diastereomers
CHEBI_220664,CHEBI_222085,Diastereomers
CHEBI_83081,CHEBI_83080,Diastereomers
CHEBI_208212,CHEBI_208078,Diastereomers
CHEBI_217585,CHEBI_217591,Diastereomers
CHEBI_378068,CHEBI_60329,Diastereomers
CHEBI_132791,CHEBI_132790,Diastereomers
CHEBI_200053,CHEBI_227876,Diastereomers
CHEBI_179509,CHEBI_179510,Diastereomers
CHEBI_97616,CHEBI_123137,Diastereomers
CHEBI_126538,CHEBI_127824,Diastereomers
CHEBI_20659,CHEBI_28859,Diastereomers
CHEBI_58142,CHEBI_57732,Diastereomers
CHEBI_226095,CHEBI_226101,Diastereomers
CHEBI_222230,CHEBI_222223,Diastereomers
CHEBI_207536,CHEBI_200978,Diastereomers
CHEBI_130215,CHEBI_129794,Diastereomers
CHEBI_58689,CHEBI_57272,Diastereomers
CHEBI_199118,CHEBI_218675,Diastereomers
CHEBI_129798,CHEBI_129545,Diastereomers
CHEBI_220984,CHEBI_220648,Diastereomers
CHEBI_179474,CHEBI_179476,Diastereomers
CHEBI_126851,CHEBI_126906,Diastereomers
CHEBI_218152,CHEBI_206486,Diastereomers
CHEBI_179512,CHEBI_179511,Diastereomers
CHEBI_97247,CHEBI_101959,Diastereomers
CHEBI_57251,CHEBI_58196,Diastereomers
CHEBI_65860,CHEBI_65859,Diastereomers
CHEBI_65553,CHEBI_65552,Diastereomers
CHEBI_208339,CHEBI_208344,Diastereomers
CHEBI_228051,CHEBI_228049,Diastereomers
CHEBI_204835,CHEBI_214879,Diastereomers
CHEBI_171704,CHEBI_186661,Diastereomers
CHEBI_183542,CHEBI_183540,Diastereomers
CHEBI_130269,CHEBI_129165,Diastereomers
CHEBI_61679,CHEBI_62756,Diastereomers
CHEBI_199939,CHEBI_217483,Diastereomers
CHEBI_217874,CHEBI_217092,Diastereomers
CHEBI_125732,CHEBI_130797,Diastereomers
CHEBI_38158,CHEBI_20013,Diastereomers
CHEBI_227815,CHEBI_227820,Diastereomers
CHEBI_180443,CHEBI_180442,Diastereomers
CHEBI_202697,CHEBI_201317,Diastereomers
CHEBI_129682,CHEBI_127031,Diastereomers
CHEBI_99908,CHEBI_99029,Diastereomers
CHEBI_220156,CHEBI_215924,Diastereomers
CHEBI_224849,CHEBI_224854,Diastereomers
CHEBI_223777,CHEBI_223769,Diastereomers
CHEBI_205825,CHEBI_200773,Diastereomers
CHEBI_145605,CHEBI_153547,Diastereomers
CHEBI_130052,CHEBI_129946,Diastereomers
CHEBI_208194,CHEBI_206919,Diastereomers
CHEBI_217790,CHEBI_217783,Diastereomers
CHEBI_208371,CHEBI_211371,Diastereomers
CHEBI_4394,CHEBI_4397,Diastereomers
CHEBI_191226,CHEBI_195709,Diastereomers
CHEBI_209430,CHEBI_209426,Diastereomers
CHEBI_214655,CHEBI_225948,Diastereomers
CHEBI_224999,CHEBI_224994,Diastereomers
CHEBI_179799,CHEBI_179800,Diastereomers
CHEBI_212163,CHEBI_213133,Diastereomers
CHEBI_199758,CHEBI_205063,Diastereomers
CHEBI_226771,CHEBI_206183,Diastereomers
CHEBI_179416,CHEBI_179417,Diastereomers
CHEBI_223901,CHEBI_207227,Diastereomers
CHEBI_11563,CHEBI_48460,Diastereomers
CHEBI_137490,CHEBI_791,Diastereomers
CHEBI_65456,CHEBI_65455,Diastereomers
CHEBI_128726,CHEBI_125971,Diastereomers
CHEBI_101832,CHEBI_103099,Diastereomers
CHEBI_227393,CHEBI_206634,Diastereomers
CHEBI_215398,CHEBI_215101,Diastereomers
CHEBI_183437,CHEBI_182059,Diastereomers
CHEBI_215760,CHEBI_215779,Diastereomers
CHEBI_60294,CHEBI_60293,Diastereomers
CHEBI_217428,CHEBI_217436,Diastereomers
CHEBI_204826,CHEBI_204504,Diastereomers
CHEBI_130651,CHEBI_125827,Diastereomers
CHEBI_57463,CHEBI_193571,Diastereomers
CHEBI_187055,CHEBI_157709,Diastereomers
CHEBI_5127,CHEBI_94673,Diastereomers
CHEBI_126987,CHEBI_128776,Diastereomers
CHEBI_182614,CHEBI_184548,Diastereomers
CHEBI_205614,CHEBI_205613,Diastereomers
CHEBI_233067,CHEBI_233066,Diastereomers
CHEBI_88046,CHEBI_88049,Diastereomers
CHEBI_206227,CHEBI_206232,Diastereomers
CHEBI_66012,CHEBI_229729,Diastereomers
CHEBI_128025,CHEBI_127162,Diastereomers
CHEBI_41128,CHEBI_71630,Diastereomers
CHEBI_87835,CHEBI_65077,Diastereomers
CHEBI_197986,CHEBI_198172,Diastereomers
CHEBI_228113,CHEBI_228115,Diastereomers
CHEBI_98352,CHEBI_97449,Diastereomers
CHEBI_125350,CHEBI_125347,Diastereomers
CHEBI_211732,CHEBI_201827,Diastereomers
CHEBI_222501,CHEBI_205896,Diastereomers
CHEBI_213001,CHEBI_212996,Diastereomers
CHEBI_195584,CHEBI_157794,Diastereomers
CHEBI_203027,CHEBI_201916,Diastereomers
CHEBI_205203,CHEBI_204851,Diastereomers
CHEBI_214250,CHEBI_214256,Diastereomers
CHEBI_204223,CHEBI_200093,Diastereomers
CHEBI_143591,CHEBI_167725,Diastereomers
CHEBI_147063,CHEBI_152787,Diastereomers
CHEBI_123503,CHEBI_123555,Diastereomers
CHEBI_128947,CHEBI_129444,Diastereomers
CHEBI_48269,CHEBI_48270,Diastereomers
CHEBI_214541,CHEBI_227307,Diastereomers
CHEBI_199006,CHEBI_203880,Diastereomers
CHEBI_127801,CHEBI_126220,Diastereomers
CHEBI_124189,CHEBI_124219,Diastereomers
CHEBI_210850,CHEBI_210856,Diastereomers
CHEBI_68153,CHEBI_68152,Diastereomers
CHEBI_211436,CHEBI_211442,Diastereomers
CHEBI_81040,CHEBI_81041,Diastereomers
CHEBI_228940,CHEBI_190078,Diastereomers
CHEBI_189697,CHEBI_189698,Diastereomers
CHEBI_204662,CHEBI_202798,Diastereomers
CHEBI_226097,CHEBI_208800,Diastereomers
CHEBI_222346,CHEBI_207342,Diastereomers
CHEBI_232268,CHEBI_232194,Diastereomers
CHEBI_211532,CHEBI_213996,Diastereomers
CHEBI_93124,CHEBI_93389,Diastereomers
CHEBI_211019,CHEBI_211013,Diastereomers
CHEBI_195688,CHEBI_172022,Diastereomers
CHEBI_221495,CHEBI_202793,Diastereomers
CHEBI_206015,CHEBI_214475,Diastereomers
CHEBI_206901,CHEBI_218444,Diastereomers
CHEBI_215687,CHEBI_198784,Diastereomers
CHEBI_226506,CHEBI_226511,Diastereomers
CHEBI_217590,CHEBI_213202,Diastereomers
CHEBI_155405,CHEBI_147876,Diastereomers
CHEBI_222949,CHEBI_209068,Diastereomers
CHEBI_190000,CHEBI_188367,Diastereomers
CHEBI_222285,CHEBI_222291,Diastereomers
CHEBI_206535,CHEBI_206529,Diastereomers
CHEBI_218125,CHEBI_202276,Diastereomers
CHEBI_233519,CHEBI_233520,Diastereomers
CHEBI_225726,CHEBI_225731,Diastereomers
CHEBI_216306,CHEBI_216312,Diastereomers
CHEBI_217310,CHEBI_226984,Diastereomers
CHEBI_8824,CHEBI_169947,Diastereomers
CHEBI_198638,CHEBI_204284,Diastereomers
CHEBI_63263,CHEBI_63280,Diastereomers
CHEBI_220820,CHEBI_220824,Diastereomers
CHEBI_227793,CHEBI_201077,Diastereomers
CHEBI_198100,CHEBI_211651,Diastereomers
CHEBI_215436,CHEBI_215442,Diastereomers
CHEBI_214523,CHEBI_214517,Diastereomers
CHEBI_220031,CHEBI_214332,Diastereomers
CHEBI_124356,CHEBI_123986,Diastereomers
CHEBI_217232,CHEBI_201955,Diastereomers
CHEBI_36381,CHEBI_36382,Diastereomers
CHEBI_225716,CHEBI_212884,Diastereomers
CHEBI_226656,CHEBI_226651,Diastereomers
CHEBI_198257,CHEBI_203912,Diastereomers
